CountryName,CountryCode,IndicatorCode,Year,Value
Eritrea,ERI,NY.GDP.PCAP.CD,2002,304.77575646509234
Eritrea,ERI,NY.GDP.PCAP.CD,2003,348.95032707774243
Eritrea,ERI,NY.GDP.PCAP.CD,2004,426.8409478870323
Eritrea,ERI,NY.GDP.PCAP.CD,2005,412.7530791994235
Eritrea,ERI,NY.GDP.PCAP.CD,2006,447.9974047272008
Eritrea,ERI,NY.GDP.PCAP.CD,2007,480.4476236545604
Eritrea,ERI,NY.GDP.PCAP.CD,2008,490.0669560033334
Eritrea,ERI,NY.GDP.PCAP.CD,2009,642.9257228800705
Eritrea,ERI,NY.GDP.PCAP.CD,2010,539.6995120696864
Eritrea,ERI,NY.GDP.PCAP.CD,2011,688.6816595768397
Estonia,EST,NY.GDP.PCAP.CD,1993,2685.908892873569
Estonia,EST,NY.GDP.PCAP.CD,1994,2819.1261210092607
Estonia,EST,NY.GDP.PCAP.CD,1995,3134.3897534540665
Estonia,EST,NY.GDP.PCAP.CD,1996,3380.92630243199
Estonia,EST,NY.GDP.PCAP.CD,1997,3682.9523014669467
Estonia,EST,NY.GDP.PCAP.CD,1998,4093.392477387645
Estonia,EST,NY.GDP.PCAP.CD,1999,4140.936602321673
Estonia,EST,NY.GDP.PCAP.CD,2000,4070.6090241020797
Estonia,EST,NY.GDP.PCAP.CD,2001,4502.666149923917
Estonia,EST,NY.GDP.PCAP.CD,2002,5343.183107607348
Estonia,EST,NY.GDP.PCAP.CD,2003,7205.40703313243
Estonia,EST,NY.GDP.PCAP.CD,2004,8916.072827460204
Estonia,EST,NY.GDP.PCAP.CD,2005,10414.638118356492
Estonia,EST,NY.GDP.PCAP.CD,2006,12641.480097647316
Estonia,EST,NY.GDP.PCAP.CD,2007,16745.430801114762
Estonia,EST,NY.GDP.PCAP.CD,2008,18205.906411344597
Estonia,EST,NY.GDP.PCAP.CD,2009,14712.44942179163
Estonia,EST,NY.GDP.PCAP.CD,2010,14663.70410187046
Estonia,EST,NY.GDP.PCAP.CD,2011,17555.545523942612
Estonia,EST,NY.GDP.PCAP.CD,2012,17568.213796971362
Estonia,EST,NY.GDP.PCAP.CD,2013,19310.38749007572
Estonia,EST,NY.GDP.PCAP.CD,2014,20581.789899169544
Estonia,EST,NY.GDP.PCAP.CD,2015,17722.155766952314
Estonia,EST,NY.GDP.PCAP.CD,2016,18666.3736521706
Estonia,EST,NY.GDP.PCAP.CD,2017,20851.522349686096
Estonia,EST,NY.GDP.PCAP.CD,2018,23618.13612545807
Estonia,EST,NY.GDP.PCAP.CD,2019,24021.250141330624
Estonia,EST,NY.GDP.PCAP.CD,2020,23933.993942106536
Eswatini,SWZ,NY.GDP.PCAP.CD,1990,1277.691730056654
Eswatini,SWZ,NY.GDP.PCAP.CD,1991,1273.0122451890286
Eswatini,SWZ,NY.GDP.PCAP.CD,1992,1361.8169795148035
Eswatini,SWZ,NY.GDP.PCAP.CD,1993,1397.2659331797752
Eswatini,SWZ,NY.GDP.PCAP.CD,1994,1461.3640012873632
Eswatini,SWZ,NY.GDP.PCAP.CD,1995,1750.754007737841
Eswatini,SWZ,NY.GDP.PCAP.CD,1996,1619.1911970766228
Eswatini,SWZ,NY.GDP.PCAP.CD,1997,1705.3987494222933
Eswatini,SWZ,NY.GDP.PCAP.CD,1998,1546.5151932537278
Eswatini,SWZ,NY.GDP.PCAP.CD,1999,1501.6642665318916
Eswatini,SWZ,NY.GDP.PCAP.CD,2000,1668.974913306401
Eswatini,SWZ,NY.GDP.PCAP.CD,2001,1467.538902382802
Eswatini,SWZ,NY.GDP.PCAP.CD,2002,1351.8655018291936
Eswatini,SWZ,NY.GDP.PCAP.CD,2003,2060.1841813578935
Eswatini,SWZ,NY.GDP.PCAP.CD,2004,2581.241727930454
Eswatini,SWZ,NY.GDP.PCAP.CD,2005,2945.3639487231085
Eswatini,SWZ,NY.GDP.PCAP.CD,2006,3035.0615611920534
Eswatini,SWZ,NY.GDP.PCAP.CD,2007,3180.861214985253
Eswatini,SWZ,NY.GDP.PCAP.CD,2008,2999.8281692050846
Eswatini,SWZ,NY.GDP.PCAP.CD,2009,3239.7578007876978
Eswatini,SWZ,NY.GDP.PCAP.CD,2010,3992.951995626177
Eswatini,SWZ,NY.GDP.PCAP.CD,2011,4312.34243414155
Eswatini,SWZ,NY.GDP.PCAP.CD,2012,4347.995693366309
Eswatini,SWZ,NY.GDP.PCAP.CD,2013,3951.1200813900573
Eswatini,SWZ,NY.GDP.PCAP.CD,2014,3771.9079645840648
Eswatini,SWZ,NY.GDP.PCAP.CD,2015,3420.7535706727886
Eswatini,SWZ,NY.GDP.PCAP.CD,2016,3239.8070750141424
Eswatini,SWZ,NY.GDP.PCAP.CD,2017,3853.9914791810215
Eswatini,SWZ,NY.GDP.PCAP.CD,2018,3973.4634493366707
Eswatini,SWZ,NY.GDP.PCAP.CD,2019,3913.1264396930096
Eswatini,SWZ,NY.GDP.PCAP.CD,2020,3454.7842174460034
Ethiopia,ETH,NY.GDP.PCAP.CD,1990,262.108971053707
Ethiopia,ETH,NY.GDP.PCAP.CD,1991,277.5659103650914
Ethiopia,ETH,NY.GDP.PCAP.CD,1992,207.40640086384664
Ethiopia,ETH,NY.GDP.PCAP.CD,1993,168.520401400989
Ethiopia,ETH,NY.GDP.PCAP.CD,1994,127.68592345903329
Ethiopia,ETH,NY.GDP.PCAP.CD,1995,136.52361908896285
Ethiopia,ETH,NY.GDP.PCAP.CD,1996,147.32745885196448
Ethiopia,ETH,NY.GDP.PCAP.CD,1997,143.3695314988438
Ethiopia,ETH,NY.GDP.PCAP.CD,1998,126.4650957812439
Ethiopia,ETH,NY.GDP.PCAP.CD,1999,120.73463149986505
Ethiopia,ETH,NY.GDP.PCAP.CD,2000,122.26920260606897
Ethiopia,ETH,NY.GDP.PCAP.CD,2001,118.45720425526066
Ethiopia,ETH,NY.GDP.PCAP.CD,2002,109.59381361298792
Ethiopia,ETH,NY.GDP.PCAP.CD,2003,116.80049113277667
Ethiopia,ETH,NY.GDP.PCAP.CD,2004,133.16981253809556
Ethiopia,ETH,NY.GDP.PCAP.CD,2005,158.24345808246497
Ethiopia,ETH,NY.GDP.PCAP.CD,2006,189.34573752141827
Ethiopia,ETH,NY.GDP.PCAP.CD,2007,237.14625599631884
Ethiopia,ETH,NY.GDP.PCAP.CD,2008,316.41047511807477
Ethiopia,ETH,NY.GDP.PCAP.CD,2009,368.5747122674447
Ethiopia,ETH,NY.GDP.PCAP.CD,2010,330.6194127986438
Ethiopia,ETH,NY.GDP.PCAP.CD,2011,343.0249423518872
Ethiopia,ETH,NY.GDP.PCAP.CD,2012,452.10103188575357
Ethiopia,ETH,NY.GDP.PCAP.CD,2013,484.039833104062
Ethiopia,ETH,NY.GDP.PCAP.CD,2014,549.9865770825876
Ethiopia,ETH,NY.GDP.PCAP.CD,2015,621.8456738081328
Ethiopia,ETH,NY.GDP.PCAP.CD,2016,696.1960848063238
Ethiopia,ETH,NY.GDP.PCAP.CD,2017,745.6324339253431
Ethiopia,ETH,NY.GDP.PCAP.CD,2018,747.9680036726737
Ethiopia,ETH,NY.GDP.PCAP.CD,2019,828.7090805229211
Ethiopia,ETH,NY.GDP.PCAP.CD,2020,905.3131592541483
Faroe Islands,FRO,NY.GDP.PCAP.CD,1990,20125.79407100695
Faroe Islands,FRO,NY.GDP.PCAP.CD,1991,19163.95933958775
Faroe Islands,FRO,NY.GDP.PCAP.CD,1992,19301.07036598322
Faroe Islands,FRO,NY.GDP.PCAP.CD,1993,16374.178334896515
Faroe Islands,FRO,NY.GDP.PCAP.CD,1994,16976.309540702794
Faroe Islands,FRO,NY.GDP.PCAP.CD,1995,20669.67919813538
Faroe Islands,FRO,NY.GDP.PCAP.CD,1996,22706.216490570918
Faroe Islands,FRO,NY.GDP.PCAP.CD,1997,21158.89246551465
Faroe Islands,FRO,NY.GDP.PCAP.CD,1998,24729.019906458012
Faroe Islands,FRO,NY.GDP.PCAP.CD,1999,24978.6210817538
Faroe Islands,FRO,NY.GDP.PCAP.CD,2000,23322.75933575153
Faroe Islands,FRO,NY.GDP.PCAP.CD,2001,24879.772961786373
Faroe Islands,FRO,NY.GDP.PCAP.CD,2002,26937.65056028466
Faroe Islands,FRO,NY.GDP.PCAP.CD,2003,31269.603199721714
Faroe Islands,FRO,NY.GDP.PCAP.CD,2004,35647.54404005308
Faroe Islands,FRO,NY.GDP.PCAP.CD,2005,36389.081644098005
Faroe Islands,FRO,NY.GDP.PCAP.CD,2006,41743.681284766055
Faroe Islands,FRO,NY.GDP.PCAP.CD,2007,48348.73937110107
Faroe Islands,FRO,NY.GDP.PCAP.CD,2008,51287.891108166266
Faroe Islands,FRO,NY.GDP.PCAP.CD,2009,47059.19472967382
Faroe Islands,FRO,NY.GDP.PCAP.CD,2010,47923.151537499114
Faroe Islands,FRO,NY.GDP.PCAP.CD,2011,51618.99077663916
Faroe Islands,FRO,NY.GDP.PCAP.CD,2012,50261.961626769255
Faroe Islands,FRO,NY.GDP.PCAP.CD,2013,55758.208368061096
Faroe Islands,FRO,NY.GDP.PCAP.CD,2014,60172.06325416637
Faroe Islands,FRO,NY.GDP.PCAP.CD,2015,52635.037546360894
Faroe Islands,FRO,NY.GDP.PCAP.CD,2016,56875.280381329554
Faroe Islands,FRO,NY.GDP.PCAP.CD,2017,59387.353086481984
Faroe Islands,FRO,NY.GDP.PCAP.CD,2018,62526.49085157429
Faroe Islands,FRO,NY.GDP.PCAP.CD,2019,63067.06956979109
Faroe Islands,FRO,NY.GDP.PCAP.CD,2020,62240.82240917496
Fiji,FJI,NY.GDP.PCAP.CD,1990,1728.9407687119904
Fiji,FJI,NY.GDP.PCAP.CD,1991,1774.992111381176
Fiji,FJI,NY.GDP.PCAP.CD,1992,1951.2559293035063
Fiji,FJI,NY.GDP.PCAP.CD,1993,2070.0473411019466
Fiji,FJI,NY.GDP.PCAP.CD,1994,2297.180058843042
Fiji,FJI,NY.GDP.PCAP.CD,1995,2466.743478159032
Fiji,FJI,NY.GDP.PCAP.CD,1996,2648.3276626399957
Fiji,FJI,NY.GDP.PCAP.CD,1997,2573.7233860567753
Fiji,FJI,NY.GDP.PCAP.CD,1998,2010.496360731489
Fiji,FJI,NY.GDP.PCAP.CD,1999,2327.957205140908
Fiji,FJI,NY.GDP.PCAP.CD,2000,1995.7207116326392
Fiji,FJI,NY.GDP.PCAP.CD,2001,1944.9974146090017
Fiji,FJI,NY.GDP.PCAP.CD,2002,2136.567941186826
Fiji,FJI,NY.GDP.PCAP.CD,2003,2655.5807958604446
Fiji,FJI,NY.GDP.PCAP.CD,2004,3097.1909665175926
Fiji,FJI,NY.GDP.PCAP.CD,2005,3377.6912695349274
Fiji,FJI,NY.GDP.PCAP.CD,2006,3455.105999073486
Fiji,FJI,NY.GDP.PCAP.CD,2007,3762.7469278929902
Fiji,FJI,NY.GDP.PCAP.CD,2008,3899.9223151212927
Fiji,FJI,NY.GDP.PCAP.CD,2009,3164.132754081691
Fiji,FJI,NY.GDP.PCAP.CD,2010,3449.1445288336895
Fiji,FJI,NY.GDP.PCAP.CD,2011,4139.602886097022
Fiji,FJI,NY.GDP.PCAP.CD,2012,4341.403387487495
Fiji,FJI,NY.GDP.PCAP.CD,2013,4572.443775442445
Fiji,FJI,NY.GDP.PCAP.CD,2014,5293.356766804642
Fiji,FJI,NY.GDP.PCAP.CD,2015,5097.531068646955
Fiji,FJI,NY.GDP.PCAP.CD,2016,5363.790266792433
Fiji,FJI,NY.GDP.PCAP.CD,2017,5826.848144593282
Fiji,FJI,NY.GDP.PCAP.CD,2018,6085.419794853761
Fiji,FJI,NY.GDP.PCAP.CD,2019,5950.828668667015
Fiji,FJI,NY.GDP.PCAP.CD,2020,4844.421271545238
Finland,FIN,NY.GDP.PCAP.CD,1990,28366.204276070952
Finland,FIN,NY.GDP.PCAP.CD,1991,25488.84505256045
Finland,FIN,NY.GDP.PCAP.CD,1992,22320.112469585685
Finland,FIN,NY.GDP.PCAP.CD,1993,17588.678171550877
Finland,FIN,NY.GDP.PCAP.CD,1994,20278.29109854
Finland,FIN,NY.GDP.PCAP.CD,1995,26246.274321446235
Finland,FIN,NY.GDP.PCAP.CD,1996,25756.677707361774
Finland,FIN,NY.GDP.PCAP.CD,1997,24682.29083270996
Finland,FIN,NY.GDP.PCAP.CD,1998,25999.986169495278
Finland,FIN,NY.GDP.PCAP.CD,1999,26180.41285623488
Finland,FIN,NY.GDP.PCAP.CD,2000,24335.922508265896
Finland,FIN,NY.GDP.PCAP.CD,2001,24965.202996775988
Finland,FIN,NY.GDP.PCAP.CD,2002,26989.38926095902
Finland,FIN,NY.GDP.PCAP.CD,2003,32920.08571925683
Finland,FIN,NY.GDP.PCAP.CD,2004,37768.13342020287
Finland,FIN,NY.GDP.PCAP.CD,2005,39049.87037802232
Finland,FIN,NY.GDP.PCAP.CD,2006,41214.018776506884
Finland,FIN,NY.GDP.PCAP.CD,2007,48473.02400914548
Finland,FIN,NY.GDP.PCAP.CD,2008,53769.47262403853
Finland,FIN,NY.GDP.PCAP.CD,2009,47478.34953109991
Finland,FIN,NY.GDP.PCAP.CD,2010,46506.291901656616
Finland,FIN,NY.GDP.PCAP.CD,2011,51060.324258976674
Finland,FIN,NY.GDP.PCAP.CD,2012,47551.67408413692
Finland,FIN,NY.GDP.PCAP.CD,2013,49691.01452007388
Finland,FIN,NY.GDP.PCAP.CD,2014,50073.776081587115
Finland,FIN,NY.GDP.PCAP.CD,2015,42560.34567671027
Finland,FIN,NY.GDP.PCAP.CD,2016,43451.25624421576
Finland,FIN,NY.GDP.PCAP.CD,2017,46085.017473903594
Finland,FIN,NY.GDP.PCAP.CD,2018,49654.24970353289
Finland,FIN,NY.GDP.PCAP.CD,2019,48358.180777370086
Finland,FIN,NY.GDP.PCAP.CD,2020,48828.68468627994
France,FRA,NY.GDP.PCAP.CD,1990,21586.467461748296
France,FRA,NY.GDP.PCAP.CD,1991,21500.777836623347
France,FRA,NY.GDP.PCAP.CD,1992,23615.01685654829
France,FRA,NY.GDP.PCAP.CD,1993,22238.825061843378
France,FRA,NY.GDP.PCAP.CD,1994,23359.898510477426
France,FRA,NY.GDP.PCAP.CD,1995,26791.815198236938
France,FRA,NY.GDP.PCAP.CD,1996,26757.63514941445
France,FRA,NY.GDP.PCAP.CD,1997,24169.40081028216
France,FRA,NY.GDP.PCAP.CD,1998,24869.403079593947
France,FRA,NY.GDP.PCAP.CD,1999,24576.31522545283
France,FRA,NY.GDP.PCAP.CD,2000,22340.593951621708
France,FRA,NY.GDP.PCAP.CD,2001,22331.79483430362
France,FRA,NY.GDP.PCAP.CD,2002,24144.572701952864
France,FRA,NY.GDP.PCAP.CD,2003,29479.522210117506
France,FRA,NY.GDP.PCAP.CD,2004,33644.92822203642
France,FRA,NY.GDP.PCAP.CD,2005,34696.37183169715
France,FRA,NY.GDP.PCAP.CD,2006,36431.565890655525
France,FRA,NY.GDP.PCAP.CD,2007,41486.19078287867
France,FRA,NY.GDP.PCAP.CD,2008,45464.8181385158
France,FRA,NY.GDP.PCAP.CD,2009,41728.08841641321
France,FRA,NY.GDP.PCAP.CD,2010,40694.82116970245
France,FRA,NY.GDP.PCAP.CD,2011,43929.784087381166
France,FRA,NY.GDP.PCAP.CD,2012,40863.581441233335
France,FRA,NY.GDP.PCAP.CD,2013,42669.17951118927
France,FRA,NY.GDP.PCAP.CD,2014,43148.0459288416
France,FRA,NY.GDP.PCAP.CD,2015,36702.432373337935
France,FRA,NY.GDP.PCAP.CD,2016,37024.21571336689
France,FRA,NY.GDP.PCAP.CD,2017,38687.162640716364
France,FRA,NY.GDP.PCAP.CD,2018,41418.17664848442
France,FRA,NY.GDP.PCAP.CD,2019,40408.28485747505
France,FRA,NY.GDP.PCAP.CD,2020,39169.860600070715
French Polynesia,PYF,NY.GDP.PCAP.CD,1990,16293.18232944735
French Polynesia,PYF,NY.GDP.PCAP.CD,1991,16414.813269688788
French Polynesia,PYF,NY.GDP.PCAP.CD,1992,17554.373793703173
French Polynesia,PYF,NY.GDP.PCAP.CD,1993,16469.775198366948
French Polynesia,PYF,NY.GDP.PCAP.CD,1994,16806.059249112175
French Polynesia,PYF,NY.GDP.PCAP.CD,1995,18850.314918595574
French Polynesia,PYF,NY.GDP.PCAP.CD,1996,18475.725332947455
French Polynesia,PYF,NY.GDP.PCAP.CD,1997,16423.021430868077
French Polynesia,PYF,NY.GDP.PCAP.CD,1998,16759.714170252628
French Polynesia,PYF,NY.GDP.PCAP.CD,1999,16532.90223437539
French Polynesia,PYF,NY.GDP.PCAP.CD,2000,14978.324104667972
French Polynesia,PYF,NY.GDP.PCAP.CD,2001,14640.936006229802
French Polynesia,PYF,NY.GDP.PCAP.CD,2002,16004.058329211186
French Polynesia,PYF,NY.GDP.PCAP.CD,2003,19582.89363953116
French Polynesia,PYF,NY.GDP.PCAP.CD,2004,21764.2203208782
French Polynesia,PYF,NY.GDP.PCAP.CD,2005,21984.193623071948
French Polynesia,PYF,NY.GDP.PCAP.CD,2006,22330.86766590555
French Polynesia,PYF,NY.GDP.PCAP.CD,2007,24888.17813373606
French Polynesia,PYF,NY.GDP.PCAP.CD,2008,26592.026283573166
French Polynesia,PYF,NY.GDP.PCAP.CD,2009,24434.21975552078
French Polynesia,PYF,NY.GDP.PCAP.CD,2010,22494.80670618603
French Polynesia,PYF,NY.GDP.PCAP.CD,2011,22831.518534852352
French Polynesia,PYF,NY.GDP.PCAP.CD,2012,20846.545747836444
French Polynesia,PYF,NY.GDP.PCAP.CD,2013,21955.63292640951
French Polynesia,PYF,NY.GDP.PCAP.CD,2014,22258.632138425084
French Polynesia,PYF,NY.GDP.PCAP.CD,2015,19166.959476193068
French Polynesia,PYF,NY.GDP.PCAP.CD,2016,19690.077573458868
French Polynesia,PYF,NY.GDP.PCAP.CD,2017,20826.93124921722
French Polynesia,PYF,NY.GDP.PCAP.CD,2018,21925.616043938026
French Polynesia,PYF,NY.GDP.PCAP.CD,2019,21582.58920468011
French Polynesia,PYF,NY.GDP.PCAP.CD,2020,19966.48385038589
Gabon,GAB,NY.GDP.PCAP.CD,1990,6050.714689995232
Gabon,GAB,NY.GDP.PCAP.CD,1991,5345.096530305199
Gabon,GAB,NY.GDP.PCAP.CD,1992,5385.688117450781
Gabon,GAB,NY.GDP.PCAP.CD,1993,4105.987013393308
Gabon,GAB,NY.GDP.PCAP.CD,1994,3828.211181144539
Gabon,GAB,NY.GDP.PCAP.CD,1995,4414.875582857198
Gabon,GAB,NY.GDP.PCAP.CD,1996,4942.678700276148
Gabon,GAB,NY.GDP.PCAP.CD,1997,4508.753405411422
Gabon,GAB,NY.GDP.PCAP.CD,1998,3699.9951390650376
Gabon,GAB,NY.GDP.PCAP.CD,1999,3751.3531895062465
Gabon,GAB,NY.GDP.PCAP.CD,2000,3982.906200927996
Gabon,GAB,NY.GDP.PCAP.CD,2001,3835.7571827972743
Gabon,GAB,NY.GDP.PCAP.CD,2002,3966.4800186466255
Gabon,GAB,NY.GDP.PCAP.CD,2003,4710.74862768151
Gabon,GAB,NY.GDP.PCAP.CD,2004,5465.791935907084
Gabon,GAB,NY.GDP.PCAP.CD,2005,6547.876139551863
Gabon,GAB,NY.GDP.PCAP.CD,2006,6847.009856853938
Gabon,GAB,NY.GDP.PCAP.CD,2007,8003.542896960487
Gabon,GAB,NY.GDP.PCAP.CD,2008,9688.645196906331
Gabon,GAB,NY.GDP.PCAP.CD,2009,7290.575260931136
Gabon,GAB,NY.GDP.PCAP.CD,2010,8356.746620133452
Gabon,GAB,NY.GDP.PCAP.CD,2011,10219.11393394536
Gabon,GAB,NY.GDP.PCAP.CD,2012,9296.965879410882
Gabon,GAB,NY.GDP.PCAP.CD,2013,9197.701063239467
Gabon,GAB,NY.GDP.PCAP.CD,2014,9201.362766481054
Gabon,GAB,NY.GDP.PCAP.CD,2015,7047.126546343554
Gabon,GAB,NY.GDP.PCAP.CD,2016,6677.070039016437
Gabon,GAB,NY.GDP.PCAP.CD,2017,6921.73373135624
Gabon,GAB,NY.GDP.PCAP.CD,2018,7624.277523377101
Gabon,GAB,NY.GDP.PCAP.CD,2019,7441.178647228097
Gabon,GAB,NY.GDP.PCAP.CD,2020,6605.803460779041
"Gambia, The",GMB,NY.GDP.PCAP.CD,1990,300.63989574038123
"Gambia, The",GMB,NY.GDP.PCAP.CD,1991,627.5789193188269
"Gambia, The",GMB,NY.GDP.PCAP.CD,1992,623.4859277835976
"Gambia, The",GMB,NY.GDP.PCAP.CD,1993,635.3611677282
"Gambia, The",GMB,NY.GDP.PCAP.CD,1994,608.2774907808005
"Gambia, The",GMB,NY.GDP.PCAP.CD,1995,621.6813912696456
"Gambia, The",GMB,NY.GDP.PCAP.CD,1996,651.784945724837
"Gambia, The",GMB,NY.GDP.PCAP.CD,1997,600.2240234057539
"Gambia, The",GMB,NY.GDP.PCAP.CD,1998,610.2347114617243
"Gambia, The",GMB,NY.GDP.PCAP.CD,1999,575.4598931512156
"Gambia, The",GMB,NY.GDP.PCAP.CD,2000,538.0540723488539
"Gambia, The",GMB,NY.GDP.PCAP.CD,2001,459.8030683813988
"Gambia, The",GMB,NY.GDP.PCAP.CD,2002,376.53102696258435
"Gambia, The",GMB,NY.GDP.PCAP.CD,2003,308.7191234375875
"Gambia, The",GMB,NY.GDP.PCAP.CD,2004,593.2853463265806
"Gambia, The",GMB,NY.GDP.PCAP.CD,2005,616.4836578653483
"Gambia, The",GMB,NY.GDP.PCAP.CD,2006,614.5443079044642
"Gambia, The",GMB,NY.GDP.PCAP.CD,2007,724.7264072424318
"Gambia, The",GMB,NY.GDP.PCAP.CD,2008,859.1276714112262
"Gambia, The",GMB,NY.GDP.PCAP.CD,2009,774.8880309080911
"Gambia, The",GMB,NY.GDP.PCAP.CD,2010,801.0333727145356
"Gambia, The",GMB,NY.GDP.PCAP.CD,2011,710.6084114681515
"Gambia, The",GMB,NY.GDP.PCAP.CD,2012,692.579361628102
"Gambia, The",GMB,NY.GDP.PCAP.CD,2013,653.8627132727431
"Gambia, The",GMB,NY.GDP.PCAP.CD,2014,568.0045355886399
"Gambia, The",GMB,NY.GDP.PCAP.CD,2015,619.5363642964605
"Gambia, The",GMB,NY.GDP.PCAP.CD,2016,650.0565013236113
"Gambia, The",GMB,NY.GDP.PCAP.CD,2017,642.5226412963307
"Gambia, The",GMB,NY.GDP.PCAP.CD,2018,696.2198069606148
"Gambia, The",GMB,NY.GDP.PCAP.CD,2019,738.1867519874828
"Gambia, The",GMB,NY.GDP.PCAP.CD,2020,720.3351433521331
Georgia,GEO,NY.GDP.PCAP.CD,1990,1610.9802714686828
Georgia,GEO,NY.GDP.PCAP.CD,1991,1307.8234271300644
Georgia,GEO,NY.GDP.PCAP.CD,1992,757.2235485053577
Georgia,GEO,NY.GDP.PCAP.CD,1993,550.0155426092244
Georgia,GEO,NY.GDP.PCAP.CD,1994,519.8155788149649
Georgia,GEO,NY.GDP.PCAP.CD,1995,578.3369234608658
Georgia,GEO,NY.GDP.PCAP.CD,1996,689.0346341533118
Georgia,GEO,NY.GDP.PCAP.CD,1997,807.0322857523524
Georgia,GEO,NY.GDP.PCAP.CD,1998,851.515542450841
Georgia,GEO,NY.GDP.PCAP.CD,1999,673.5377828872752
Georgia,GEO,NY.GDP.PCAP.CD,2000,749.9085349939613
Georgia,GEO,NY.GDP.PCAP.CD,2001,801.9838370792896
Georgia,GEO,NY.GDP.PCAP.CD,2002,853.5261718689393
Georgia,GEO,NY.GDP.PCAP.CD,2003,1010.0315163086844
Georgia,GEO,NY.GDP.PCAP.CD,2004,1305.0474855720777
Georgia,GEO,NY.GDP.PCAP.CD,2005,1642.7835941479732
Georgia,GEO,NY.GDP.PCAP.CD,2006,1996.0201327228401
Georgia,GEO,NY.GDP.PCAP.CD,2007,2635.3665027611623
Georgia,GEO,NY.GDP.PCAP.CD,2008,3324.7537205015014
Georgia,GEO,NY.GDP.PCAP.CD,2009,2822.689396687966
Georgia,GEO,NY.GDP.PCAP.CD,2010,3281.7293093734293
Georgia,GEO,NY.GDP.PCAP.CD,2011,4119.668183071927
Georgia,GEO,NY.GDP.PCAP.CD,2012,4530.695334094308
Georgia,GEO,NY.GDP.PCAP.CD,2013,4712.002293826649
Georgia,GEO,NY.GDP.PCAP.CD,2014,4830.334861702489
Georgia,GEO,NY.GDP.PCAP.CD,2015,4086.6223465964995
Georgia,GEO,NY.GDP.PCAP.CD,2016,4143.4012568631515
Georgia,GEO,NY.GDP.PCAP.CD,2017,4418.752065466785
Georgia,GEO,NY.GDP.PCAP.CD,2018,4804.054604044404
Georgia,GEO,NY.GDP.PCAP.CD,2019,4741.283271587601
Georgia,GEO,NY.GDP.PCAP.CD,2020,4300.85701291207
Germany,DEU,NY.GDP.PCAP.CD,1990,22385.677825027487
Germany,DEU,NY.GDP.PCAP.CD,1991,23443.33508185362
Germany,DEU,NY.GDP.PCAP.CD,1992,26559.85438796315
Germany,DEU,NY.GDP.PCAP.CD,1993,25616.65087724047
Germany,DEU,NY.GDP.PCAP.CD,1994,27201.959355520405
Germany,DEU,NY.GDP.PCAP.CD,1995,31747.244939844706
Germany,DEU,NY.GDP.PCAP.CD,1996,30599.78910483628
Germany,DEU,NY.GDP.PCAP.CD,1997,27046.95654642373
Germany,DEU,NY.GDP.PCAP.CD,1998,27395.94406080508
Germany,DEU,NY.GDP.PCAP.CD,1999,26965.492277372156
Germany,DEU,NY.GDP.PCAP.CD,2000,23925.855990199114
Germany,DEU,NY.GDP.PCAP.CD,2001,23878.364147165095
Germany,DEU,NY.GDP.PCAP.CD,2002,25486.59420087475
Germany,DEU,NY.GDP.PCAP.CD,2003,30711.102251133085
Germany,DEU,NY.GDP.PCAP.CD,2004,34566.73591437353
Germany,DEU,NY.GDP.PCAP.CD,2005,35084.43635462689
Germany,DEU,NY.GDP.PCAP.CD,2006,36980.33499489538
Germany,DEU,NY.GDP.PCAP.CD,2007,42350.92172114887
Germany,DEU,NY.GDP.PCAP.CD,2008,46386.329592479946
Germany,DEU,NY.GDP.PCAP.CD,2009,42487.21371014957
Germany,DEU,NY.GDP.PCAP.CD,2010,42409.93569946936
Germany,DEU,NY.GDP.PCAP.CD,2011,47646.58204314298
Germany,DEU,NY.GDP.PCAP.CD,2012,44735.58823197014
Germany,DEU,NY.GDP.PCAP.CD,2013,47220.010209885135
Germany,DEU,NY.GDP.PCAP.CD,2014,48971.082472259935
Germany,DEU,NY.GDP.PCAP.CD,2015,41911.01098510537
Germany,DEU,NY.GDP.PCAP.CD,2016,42961.035690577504
Germany,DEU,NY.GDP.PCAP.CD,2017,45526.599957653285
Germany,DEU,NY.GDP.PCAP.CD,2018,48874.859502845364
Germany,DEU,NY.GDP.PCAP.CD,2019,47623.865607482854
Germany,DEU,NY.GDP.PCAP.CD,2020,47379.76519454801
Ghana,GHA,NY.GDP.PCAP.CD,1990,382.5424636835398
Ghana,GHA,NY.GDP.PCAP.CD,1991,418.25412134998646
Ghana,GHA,NY.GDP.PCAP.CD,1992,396.42640764051737
Ghana,GHA,NY.GDP.PCAP.CD,1993,359.80084409752834
Ghana,GHA,NY.GDP.PCAP.CD,1994,320.50390343252013
Ghana,GHA,NY.GDP.PCAP.CD,1995,371.5372430338355
Ghana,GHA,NY.GDP.PCAP.CD,1996,389.27126789883107
Ghana,GHA,NY.GDP.PCAP.CD,1997,377.84193550146057
Ghana,GHA,NY.GDP.PCAP.CD,1998,400.36679950852397
Ghana,GHA,NY.GDP.PCAP.CD,1999,403.03732612727305
Ghana,GHA,NY.GDP.PCAP.CD,2000,253.74693620334378
Ghana,GHA,NY.GDP.PCAP.CD,2001,263.5421564948529
Ghana,GHA,NY.GDP.PCAP.CD,2002,297.4616446877405
